date,close,log_return,lag_1,lag_2,lag_3,lag_4,lag_5,roll_mean_5,roll_std_5,roll_mean_20,roll_std_20,dow_mon,dow_tue,dow_wed,dow_thu,dow_fri,lag_1_scaled,lag_2_scaled,lag_3_scaled,lag_4_scaled,lag_5_scaled,roll_mean_5_scaled,roll_std_5_scaled,roll_mean_20_scaled,roll_std_20_scaled,dow_mon_scaled,dow_tue_scaled,dow_wed_scaled,dow_thu_scaled,dow_fri_scaled
1999-02-02,112.64,-0.024467393217088594,-0.005270673626382473,0.0011209313525496825,0.012938139060270882,0.005345497546584341,-0.0019311803754686369,0.002440542791510759,0.007052561343105036,0.0008695111421501602,0.011976444685922981,0,1,0,0,0,-0.84644289013785,0.18209369431064604,2.0828566938279107,0.8611125831130814,-0.3093995832707749,0.8938818131618377,0.5281300334521204,0.6453516532821173,2.7874253168767495,-0.49626162980241856,1.9927910933386568,-0.5023919394444077,-0.5023919394444077,-0.497138328422552
1999-02-03,111.9,-0.00659127709185263,-0.024467393217088594,-0.005270673626382473,0.0011209313525496825,0.012938139060270882,0.005345497546584341,-0.0020666997768132326,0.01416248005240124,0.0006973114985566603,0.01232740937004087,0,0,1,0,0,-3.9359781695026888,-0.846602928209755,0.18169038961806425,2.082541468698109,0.8611921491903689,-0.7508319472596019,2.9228744503561828,0.5185262006643596,2.9466294442964927,-0.49626162980241856,-0.5018087462066246,1.9904777952964254,-0.5023919394444077,-0.497138328422552
1999-02-04,113.34,0.012786535423593558,-0.00659127709185263,-0.024467393217088594,-0.005270673626382473,0.0011209313525496825,0.012938139060270882,-0.004454054704500627,0.013595377687873115,-4.468075602820712e-06,0.012322608656547069,0,0,0,1,0,-1.0589818594832598,-3.936218239469155,-0.846598552771099,0.18150626044415552,2.0826126213713305,-1.6219888555148092,2.7318644997795114,0.0016638525588197437,2.944451751105812,-0.49626162980241856,-0.5018087462066246,-0.5023919394444077,1.9904777952964254,-0.497138328422552
1999-02-05,113.31,-0.0002647253489979942,0.012786535423593558,-0.00659127709185263,-0.024467393217088594,-0.005270673626382473,0.0011209313525496825,-0.004484375431836092,0.01354697498691796,0.0009216235285931905,0.012562897459556906,0,0,0,0,1,2.0596986588472337,-1.0591474032040236,-3.934989426477197,-0.8467117757220549,0.1815905077621326,-1.633053029833958,2.7155616273255863,0.6837325515215507,3.0534512343673983,-0.49626162980241856,-0.5018087462066246,-0.5023919394444077,-0.5023919394444077,2.011512576737055
1999-02-08,113.66,0.0030841104765001646,-0.0002647253489979942,0.012786535423593558,-0.00659127709185263,-0.024467393217088594,-0.005270673626382473,-0.004761506772145627,0.013417191387920286,0.0007692801487546372,0.012557621260361158,1,0,0,0,0,-0.04078160324054558,2.059613902004704,-1.0590587948073091,-3.9348896877567503,-0.8466204458682802,-1.7341795438703702,2.671848251432972,0.5715312850255913,3.0510578519928635,2.0150661263054723,-0.5018087462066246,-0.5023919394444077,-0.5023919394444077,-0.497138328422552
1999-02-09,114.63,0.008498014257942929,0.0030841104765001646,-0.0002647253489979942,0.012786535423593558,-0.00659127709185263,-0.024467393217088594,-0.0030905499515690997,0.01385115585976463,0.0020015236279085267,0.011407620927114427,0,1,0,0,0,0.49818269109058083,-0.04092077131313523,2.0584665220736915,-1.059157367446792,-3.934777086023042,-1.1244396343331289,2.8180150415996676,1.479081577916393,2.5293962493529203,-0.49626162980241856,1.9927910933386568,-0.5023919394444077,-0.5023919394444077,-0.497138328422552
1999-02-10,115.26,0.005480895881602189,0.008498014257942929,0.0030841104765001646,-0.0002647253489979942,0.012786535423593558,-0.00659127709185263,0.0035025315434372055,0.007539891395875543,0.0009244848682506288,0.00947422640915788,0,0,1,0,0,1.3695006604353042,0.4980574844489754,-0.04123569371241205,2.058152978781441,-1.0590645742326643,1.2814064442925097,0.6922712804590437,0.6858399350769104,1.6523724315205965,-0.49626162980241856,-0.5018087462066246,1.9904777952964254,-0.5023919394444077,-0.497138328422552
1999-02-11,114.35,-0.007926525539730198,0.005480895881602189,0.008498014257942929,0.0030841104765001646,-0.0002647253489979942,0.012786535423593558,0.005916966138128169,0.005007028302168386,0.0013008292132061484,0.009499481448459296,0,0,0,1,0,0.8839232355174774,1.3693980245758868,0.4975289609536776,-0.04140445089707242,2.0582242994466124,2.1624448488890513,-0.16084111089739478,0.963018452366937,1.6638285884414528,-0.49626162980241856,-0.5018087462066246,-0.5023919394444077,1.9904777952964254,-0.497138328422552
1999-02-12,114.66,0.0027073070114465836,-0.007926525539730198,0.005480895881602189,0.008498014257942929,0.0030841104765001646,-0.0002647253489979942,0.0017743539454634174,0.006303301326446167,0.000192762877848485,0.009199150513286345,0,0,0,0,1,-1.2738778039149379,0.8838080211704369,1.3685241823364858,0.49732305295940726,-0.04131866813326848,0.6507864071516011,0.275766213967483,0.14692492522829861,1.5275928740374807,-0.49626162980241856,-0.5018087462066246,-0.5023919394444077,-0.5023919394444077,2.011512576737055
1999-02-15,115.06,0.0034825039549108614,0.0027073070114465836,-0.007926525539730198,0.005480895881602189,0.008498014257942929,0.0030841104765001646,0.002368760417552333,0.006202265558484098,0.0005921901043880845,0.00912206821776366,1,0,0,0,0,0.4375396425129705,-1.2740489143400802,0.8831266218651159,1.3682582143932922,0.4974051248791129,0.8676880912985298,0.24173560811562933,0.44110404044949025,1.4926269069372757,2.0150661263054723,-0.5018087462066246,-0.5023919394444077,-0.5023919394444077,-0.497138328422552
